search_order,company_name,phone,email,address,legal_representative,registered_capital,established_date,business_scope,search_time,success
148,汕头市澄海区优佳欣玩具有限公司,,,汕头市澄海区溪南镇银东工业区银东路东侧,,,,,2025-07-10 20:48:39,Yes
149,泰州林峰童车有限公司,0523-86131798,,‌：江苏省泰州市野徐镇姜高大道605号（工商登记一致）‌12,‌：徐林（执行董,,,,2025-07-10 20:49:26,Yes
150,湖南亿智科技发展有限公司,2020-2022,4042337@qq.com; 7@qq.com,的统一性：所有提及地址的结果（‌1、‌2、‌6、‌4）都指向邵东华美嘉工业园9栋201号,）使用不同号码,,,,2025-07-10 20:50:14,Yes
151,东莞迪仔玩具有限公司,13359184604,fy0769888@163.com,（东莞市道滘镇大罗沙村创业工业园六路一横路1号A栋二楼）,（李嘉）,,,,2025-07-10 20:51:01,Yes
152,浙江众捷玩具制造有限公司,2677162472,472@qq.com; 2677162472@qq.com,在浙江省绍兴市嵊州市甘霖镇蛟镇村西湖头360号（住所申报）‌12,代表是谁？浙江众,,,,2025-07-10 20:51:48,Yes
153,东莞市博智科技有限公司,18928654282,18928654282@163.com,在东莞市大岭山镇杨屋吉龙路一巷10号101室,是叶文翰,,,,2025-07-10 20:52:35,Yes
154,云和县优盛玩具有限公司,,,"浙江省丽水市云和县白龙山街道杨柳河路97号""",,,,,2025-07-10 20:53:22,Yes
155,云和县贝佳教育用品有限公司,86-578-5115928,13587133683@qq.com,中国浙江云和县巧云小区11幢3号,张永玲,,,,2025-07-10 20:54:09,Yes
156,建豐實業公司,19705661,,建豐實業公司 | 香港貿發網採購,,,,,2025-07-10 20:54:57,Yes
157,詠寶有限公司,19195137,,listed. Then ‌2 mentions another company named 詠寶企業有限公司 (Rainbow View Enterprises Limited) that was dissolved in 1997,,,,,2025-07-10 20:55:44,Yes
158,力嘉玩具有限公司,86-754-8586936886-7,liaozheming@vigorgear.com; crc@vigorchem.com,‌：广东省东莞市东城街道环城东路东城段29号‌57,,,,,2025-07-10 20:56:31,Yes
159,諾明實業有限公司,35941500,steven.qian@nordson.com; web@nuoming.cn,‌：香港中環干諾道西188號香港商業中心608室‌16,,,,,2025-07-10 20:57:18,Yes
160,愛嬰寶國際有限公司,,,建议用户通过香港公司注册处公开查询系统进一步获取最新联络方式,,,,,2025-07-10 20:58:05,Yes
161,香港贸发局,0571-28979922,ronald.ho@hktdc.org; aff@hktdc.org; candy.cm.cheung@hktdc.org,香港湾仔港湾道1号会展广场办公大楼38楼,,,,,2025-07-10 20:58:52,Yes
162,美扣香港有限公司,17757038099,,在上海虹口区逸仙路158号宝隆一方大厦2楼C2022室；搜索结果3提供了香港办事处地址在柴湾嘉业街12号百乐门大厦13楼01室,,,,,2025-07-10 20:59:40,Yes
163,南通众合兴包装材料有限公司,,,‌地址‌：南通市崇川区新胜路189号中房电力科技园2幢2层 ‌1,秦丹丹,,,,2025-07-10 21:00:27,Yes
164,广东波斯科技股份有限公司,020-82253226,bosi@vip.163.com,‌：广州市萝岗区（现黄埔区）云庆路7号 ‌23,卢俊文的信息在工,,,,2025-07-10 21:01:14,Yes
165,深圳计量质量检测研究院,0769-23324615,jlyj@smq.com.cn; kfzx@smq.com.cn,在多个来源‌12中确认为南山区西丽同发路4号,,,,,2025-07-10 21:02:01,Yes
166,雄县欣华瑞塑胶有限公司,0312-5561883,1053387989@qq.com; huarui@huaruisj.com,最后整理信息时要区分主要联系方式和补充渠道,是胡敬伟,,,,2025-07-10 21:02:49,Yes
167,深圳市进益礼品玩具有限公司,0755-84825458,3@qq.com,在深圳市龙岗区新生社区仙乡路28号,‌：田中路‌12,,,,2025-07-10 21:03:36,Yes
168,汕头市安立铭贸易有限公司,,,在澄海区澄华街道西门永泰二路南9号5楼,林锭在‌4有专条,,,,2025-07-10 21:04:23,Yes
169,汕头市澄海区宏巨玩具厂,13903044234,,在广益街道埔美美新区11巷19号厂房,‌：林苏宏‌13,,,,2025-07-10 21:05:10,Yes
170,中国质量认证中心华南实验室,0769-82652008,cqcscl@cqc.com.cn; marketing@cqclab.com.cn,‌：东莞市东坑镇骏发三路科技创新基地1103号 ‌12 / 一环路科技创新基地1103号,,,,,2025-07-10 21:05:57,Yes
171,汕头市嘉星印务有限公司,0754-82122106,292674800@qq.com; gdjiaxing@163.com; 1171618234@qq.com,但‌2的工商信息明确列出0754-82122106为主号码,,,,,2025-07-10 21:06:44,Yes
172,上海仝泉实业有限公司,,149@163.com,于2019年9月11日由“上海市奉贤区金齐路868号1913室”变更而来‌11,戚敬武的手机号1,,,,2025-07-10 21:07:32,Yes
173,上海杰姬贸易有限公司,1045671822,1045671822@qq.com,上海市松江区石湖荡镇塔汇路609号‌12,信息作为备用联络,,,,2025-07-10 21:08:19,Yes
174,温州瓯海梧田传承娱乐用品厂,,,明确在搜索结果‌1给出：浙江省温州市瓯海区南白象街道金竹工业区霞金路429号1-3层,,,,,2025-07-10 21:09:06,Yes
175,皇冠洋行,6267034672,sales@crown-royal.cc,上海市浦东新区金海路1000号金领之都56号楼201室,江锡毅,,,,2025-07-10 21:09:53,Yes
176,深圳市唯酷光电有限公司,0755-86565581,904569080@qq.com; yiqun.zhang@wicue.com.cn,位于深圳市龙岗区吉华街道甘坑社区甘李六路12号中海信创新产业城13栋13C栋3层-4层,,,,,2025-07-10 21:10:40,Yes
177,浙江尚绒文化创意有限公司,13157933333,752204449@qq.com,"统一指向""浙江省义乌市廿三里街道金麟北路200号B栋二楼""",变更记录相符（由,,,,2025-07-10 21:11:28,Yes
178,义乌市狂丝工艺品有限公司,,,信息反而最统一：‌12共同指向苏溪镇胡宅村学苑小区2排13号401室,‌：杨中堂,,,,2025-07-10 21:12:15,Yes
179,上海伴宝士教育科技有限公司,343615233,343615233@qq.com,上海市奉贤区南桥镇光村路111号1幢1层‌1,,,,,2025-07-10 21:13:02,Yes
180,天津鑫海晟国际贸易有限公司,13902030589,1140998351@qq.com,天津自贸试验区中心大道华盈大厦1002室,赵静、电话139,,,,2025-07-10 21:13:49,Yes
181,深圳海兔玩具有限公司,13691873196,497421053@qq.com,‌1、‌4、‌5、‌6都指向深圳市龙岗区龙岗街道南联社区龙岗大道4070号远洋新干线晶钻广场2栋ABC座B2103,‌：陈丽娟（别名,,,,2025-07-10 21:14:36,Yes
182,汕头市澄海区莲下锦亮塑胶玩具厂,914405155797,1054796464@qq.com,汕头市澄海区莲下锦亮塑胶玩具厂 聯絡資料,是王锦亮‌1,,,,2025-07-10 21:15:23,Yes
183,i-cube.inc.,,,‌深圳市南山区科技园高新南六道 8 号航盛科技大厦‌ 进行信函或进一步查询,,,,,2025-07-10 21:16:11,Yes
184,上海万硕实业有限公司,13701905873,3@163.com; 816@163.com,在上海市金山区山阳镇龙皓路585弄14号1272室,代表王荣平,,,,2025-07-10 21:16:58,Yes
185,汕头市澄海区飞洋玩具厂,,,显示地址在汕头市澄海区广益街道龙坑居委大池墘,谢飞猛的,,,,2025-07-10 21:17:45,Yes
186,汕头市金禾纸塑实业有限公司,13929667399,358127208@qq.com,地址在汕头市澄海区莱美工业区秀水路厂房第十层‌25,是赖碧珠‌1,,,,2025-07-10 21:18:32,Yes
187,广州市枫采贸易有限公司,18127978406,,广州市荔湾区信义路24号七喜创意园4栋301,,,,,2025-07-10 21:19:19,Yes
188,机械工业出版社,010-88379833,cmpedu@cmpedu.com,‌：北京市西城区百万庄大街22号（机械工业信息研究院内）‌12,,,,,2025-07-10 21:20:07,Yes
189,义乌市鑫哲玩具有限公司,15372957555,416491631@qq.com,信息需要特别注意时间线：2022年从义乌迁至金东区孝顺镇‌1,还是池伟明,,,,2025-07-10 21:20:54,Yes
190,上海旭洲玩具有限公司,(021)68931513,1179817144@qq.com; info9@orilandtoys.com,上海市虹口区四平路421弄107号(集中登记地) ‌12,冯亚娣,,,,2025-07-10 21:21:42,Yes
191,汕头市澄海区德盛玩具厂,0754-85739725,,汕头市澄海区德盛玩具厂 聯絡資料,黄德生,,,,2025-07-10 21:22:29,Yes
192,青岛鑫金琪玩具有限公司,13973264997,13973264997@126.com; w18663977000@163.com,注意到‌9提到一个186开头的电话和w18663977000@163.com邮箱,王东辉的联系电话,,,,2025-07-10 21:23:16,Yes
193,深圳市小怪兽教育科技有限公司,0755-27337004,278161411@qq.com; 13590430225@163.com,‌：深圳市南山区粤海街道高新区社区高新南四道025号高新工业村W2-A座746（入驻深圳市中博商务秘书有限公司）‌23,,,,,2025-07-10 21:24:03,Yes
194,"ONE & ONE Co., Ltd.",,,‌1：标题是“One&Co | 台灣台北 共享工作空間|會議室”,,,,,2025-07-10 21:24:51,Yes
195,浙江成功文体用品有限公司,0579-85165568,411912820@qq.com,信息很一致：生产地址在浦江县仙华街道星碧大道5号或后郎村四区64-5号‌13,‌：邵焕年‌12,,,,2025-07-10 21:25:38,Yes
196,深圳市微观世界模型有限公司,91440300,,营业执照税号91440300MA5DND3K12:深圳市微观世界模型有限公司,/联系人‌,,,,2025-07-10 21:26:25,Yes
197,揭阳空港经济区东伟塑料工艺厂,0663-833,,广东省揭阳空港经济区溪南办事处东寨村路顶‌13,叫陈伟波这点很明,,,,2025-07-10 21:27:12,Yes
198,汕头市澄海区星阳玩具厂,0754-85160431,,汕头市澄海区星阳玩具厂 聯絡資料,信息高度一致：‌,,,,2025-07-10 21:27:59,Yes
199,无锡凤凰文化用品有限公司,0510-81853259,dd4400@1216.com; dd4400@126.com,信息比较统一：‌1和‌6都指向无锡市滨湖区华苑路2号,是陈卫宏,,,,2025-07-10 21:28:47,Yes
200,东莞昇展塑胶制品有限公司,0769-81879388,,用户应该是在寻找合作或业务联系的方式,黄各麟在‌12中,,,,2025-07-10 21:29:34,Yes
201,常州纸居良品玩具有限公司,15861183240,3462379634@qq.com; 2316495096@qq.com,2023年4月迁至汉江路158号‌17,,,,,2025-07-10 21:30:21,Yes
202,上海越阳数码科技有限公司,18121166308,zw@uvunion.com,也存在细微差异：多数资料显示在奉贤区港和路19弄,是郑希宏,,,,2025-07-10 21:31:08,Yes
203,上海家得乐体育科技发展有限公司,18018607686,ng@familiesnfun.com; 18018607686@163.com; 686@163.com,中国(上海)自由贸易试验区临港新片区老芦公路536号,、股东、执行董事,,,,2025-07-10 21:31:55,Yes
204,佛山市博伽包装机械有限公司,185-2091-4661,,佛山市南海区狮山镇罗村务庄荣星工业区荣二路65号附一；电话：0757-81763721；业务：吕星洪；手机：13924882106；QQ：30830,,,,,2025-07-10 21:32:42,Yes
205,惠州全品科技工业有限公司,0752-3336715,554943806@qq.com,信息在多个高可信度来源中一致指向惠阳区新圩镇产径村横岗岭或塘吓产径村工业区‌12,独资企业,,,,2025-07-10 21:33:30,Yes
206,金华市威远塑料制品厂,13587119017,13868981993@qq.com; luqibabe@aliyun.com; khk@126.com,信息高度一致：浙江省金华市金东区鞋塘镇常春西路788-2号,记录也能对应,,,,2025-07-10 21:34:17,Yes
207,揭阳市臻泰塑胶五金实业有限公司,,,"""揭阳空港经济区渔湖镇渔光村渔光路中段""",林运忠的财产线索,,,,2025-07-10 21:35:04,Yes
208,保定栎涵动漫产业发展有限公司,18231219666,61@qq.com,河北省保定市白沟新城银杏街19号院内北楼一层02室,和一些其他信息,,,,2025-07-10 21:35:51,Yes
209,汕头市澄海区锦江玩具实业有限公司,0754-85511721,jinjiang@21.cn.net,‌注册地址‌：广东省汕头市澄海区凤翔街道洲畔莲花心工业区,信息不一致（蔡国,,,,2025-07-10 21:36:38,Yes
210,广东三三智能科技有限公司,17725761309,info@33tech.cn; 424@qq.com; 364@qq.com,：一致为汕头市金平区潮汕路86号金园工业城十一片区（‌3、‌4、‌6、‌8、‌9）,代表、经营范围等,,,,2025-07-10 21:37:26,Yes
211,汕头市澄海智乐恩贸易有限公司,,46@qq.com,多个结果（如‌1、‌2、‌5）一致提到“汕头市澄海区凤翔街道莱美路段港口工业区”,陈佳禄,,,,2025-07-10 21:38:13,Yes
212,上海道为户外用品有限公司,+86-18917282015,dany@comco.sh.cn,上海市奉贤区金汇镇光泰路899弄126号,代表、成立日期等,,,,2025-07-10 21:39:00,Yes
213,绍兴市海特休闲用品有限公司,0575-82005785,,信息比较统一：浙江省绍兴市上虞区百官街道二号桥‌34,信息最权威,,,,2025-07-10 21:39:47,Yes
214,义乌市嬉仔玩具有限公司,13588671529,734640100@qq.com; 13588671529@qq.com,：金华义乌市雅岚电商园B栋10楼,盛献平,,,,2025-07-10 21:40:34,Yes
215,温州科威实业有限公司,13738393117,543729033@qq.com; 654236145@qq.com,差异：‌6环评公告和‌7百科都提到桥头镇谷联工业区的地址,,,,,2025-07-10 21:41:21,Yes
216,汕头市名堂玩具有限公司,86-754-8586936886-7,13076305621@139.com,信息采用‌1和‌2一致的澄海区凤翔街道头份村坞底片区,陈少珊的联系手机,,,,2025-07-10 21:42:09,Yes
217,东莞市葵葵乐玩具贸易有限公司,0769-86860609,gj18128518887@163.com,在东莞市茶山镇塘角朗尾路44号101室,是朱群方,,,,2025-07-10 21:42:56,Yes
218,临沂博士爱文具有限公司,0539-8668666,652541187@qq.com,‌：山东省临沂市兰山区白沙埠镇文化路东段66号（部分旧记录提及）‌47,出现高会‌2、张,,,,2025-07-10 21:43:43,Yes
219,广州市越秀区乐闪玩具商行,020-37252327,,在越秀区环市中路316号2906室,2016-11-,,,,2025-07-10 21:44:30,Yes
220,达迪天下（北京）商贸有限公司,010-6170,lg0827@126.com,北京市昌平区回龙观镇西大街35号院1号楼1层109,,,,,2025-07-10 21:45:17,Yes
221,深圳市清泓玩具有限公司,0755-84850260,,用户可能正在寻找商业合作或采购玩具的渠道,、执行董事‌57,,,,2025-07-10 21:46:05,Yes
222,潍坊斯奎森工艺品有限公司,0536-2278900,1712250025@qq.com,‌：山东省潍坊市寒亭区开元街道五岭路与固高路交叉口南1200米路西‌12,王荣起的信息,,,,2025-07-10 21:46:52,Yes
223,义乌轩妙玩具厂,0579-85376618,,‌：浙江省金华市义乌市稠江街道东河南街388号东宇智能物流园L2栋4楼/L2-1号电梯4楼（多来源一致）‌12,是陶江平,,,,2025-07-10 21:47:39,Yes
224,临沂家栋玩具有限公司,15588913456,15588913456@126.com,山东省临沂市罗庄区盛庄街道尚屯社区（统一注册地址）‌24,）的电话,,,,2025-07-10 21:48:26,Yes
225,中山市安贝尔塑胶制品有限公司,15976073947,anbelcorp@163.com,"信息需要特别注意：‌14提到""东升镇裕民水字号工业区""",电话,,,,2025-07-10 21:49:13,Yes
226,中山雅太电器有限公司,0760-8669,yan51682992@163.com,广东省中山市三乡镇南龙新龙街4号,,,,,2025-07-10 21:50:00,Yes
227,小兔母婴（深圳）有限公司,0755-83633963,es@tumama-kids.com,深圳市龙华区龙华街道清华社区清湖路明腾中心大厦2层203A（早期注册地址）‌411,‌：邹亿生‌12,,,,2025-07-10 21:50:48,Yes
228,上海爱阅家教育科技有限公司,021-34686828,huangjie@aerogia.com,在上海市徐汇区钦州路100号2号楼107室,,,,,2025-07-10 21:51:35,Yes
229,Fame Bros. Limited,,,香港贸发网那个采购平台‌1只有公司名称没有具体联络方式,,,,,2025-07-10 21:52:22,Yes
230,山东青出文化科技有限公司,18206396522,18206396522@136.com,变更值得注意：‌4明确记载2025年4月从经开区搬迁至高新区西墩村144号,‌：曾庆华,,,,2025-07-10 21:53:09,Yes
231,盛嘉伦橡塑（深圳）股份有限公司,0755-29832779,32654716@qq.com; info@sungallon.com,/手机/联系方式15919734202-深圳市盛嘉伦橡塑工业有限公司,,,,,2025-07-10 21:53:56,Yes
232,义乌市晟秋工艺品有限公司,15958975055,844103161@qq.com,义乌市晟秋工艺品有限公司 聯絡資料,陈亦盛（从‌1,,,,2025-07-10 21:54:43,Yes
233,义乌市三起工艺品有限公司,,,‌：浙江省义乌市北苑街道夏荷路96号7楼（自主申报）‌3,,,,,2025-07-10 21:55:31,Yes
234,南京机器岛智能科技有限公司,025-8612,hr@jiqid.com,在南京市江宁经济技术开发区苏源大道19号九龙湖国际企业总部园,,,,,2025-07-10 21:56:18,Yes
235,苏州象伴电子科技有限公司,400-928-2212,zhoushan@xallpin.com,需要特别注意区分这两家名称相似的公司,季晓杨和执行董事,,,,2025-07-10 21:57:05,Yes
236,东莞市四通服装玩具有限公司,18925840325,52258378@qq.com,在所有结果中高度一致指向东莞茶山镇增埗村工业区‌12,‌：李海‌12,,,,2025-07-10 21:57:52,Yes
237,永康精宏运动器材有限公司,,,‌：‌1、‌2提到地址是浙江省金华市永康市象珠镇楼下陈村荷花路一弄6号,、地址、联系方式,,,,2025-07-10 21:58:40,Yes
238,揭阳市铠利佳玩具厂,,,揭阳市铠利佳玩具厂 联络资料电话号码,是魏佳平,,,,2025-07-10 21:59:27,Yes
239,潍坊新视界工艺品有限公司,,11@163.com,潍坊新视界工艺品有限公司 聯絡資料,、执行董事兼经理,,,,2025-07-10 22:00:14,Yes
240,优力胜邦质量检测（上海）有限公司,0755-86352034,CustomerService.CN@ul.com,深圳市南山区松坪山朗山二路8号清溢光电大楼三楼中区四楼‌913,,,,,2025-07-10 22:01:01,Yes
